id,age_in_years,neighbourhood,beds,daily_rev_per_2_guests,review_scores_rating,total_rev,property_type,room_type,host_response_rate,number_of_reviews
3713939,2.97,Slotervaart,3,90,80,1080,Apartment,Private room,1,3
4675704,2.96,Westerpark,4,85,97,2040,Apartment,Entire home/apt,1,6
3722703,2.96,Watergraafsmeer,1,61,100,1708,Apartment,Private room,1,7
3718098,2.96,Centrum-Oost,3,120,100,480,Bed & Breakfast,Entire home/apt,0.52,1
3718549,2.96,Centrum-Oost,2,139,94,14178,Apartment,Entire home/apt,1,51
3719227,2.96,Zuid,1,125,96,1500,Apartment,Entire home/apt,1,6
3729215,2.96,Slotervaart,2,100,80,800,Apartment,Entire home/apt,0.75,2
3720183,2.96,Oud-Noord,6,175,95,15400,Boat,Entire home/apt,1,22
3724193,2.96,Centrum-Oost,2,100,100,3000,Apartment,Entire home/apt,1,5
3725552,2.96,De Baarsjes - Oud-West,1,99,75,13464,Apartment,Entire home/apt,0.83,34
5284349,2.96,Centrum-West,4,175,95,1400,Apartment,Entire home/apt,0.95,4
3729168,2.96,De Baarsjes - Oud-West,1,70,90,1400,Apartment,Entire home/apt,1,2
3735239,2.96,Bos en Lommer,2,85,90,2380,Apartment,Entire home/apt,1,2
3737502,2.96,Centrum-Oost,2,195,80,3510,Apartment,Entire home/apt,0.95,3
3742152,2.96,De Baarsjes - Oud-West,1,50,89,1000,House,Private room,0.82,10
4673904,2.96,De Baarsjes - Oud-West,2,300,100,8400,Apartment,Entire home/apt,1,7
3812945,2.96,Oud-Oost,5,139,96,1668,Apartment,Entire home/apt,0.5,6
4480133,2.96,De Pijp - Rivierenbuurt,1,90,100,2160,Apartment,Entire home/apt,1,3
3753018,2.95,Oud-Noord,1,75,100,1200,House,Entire home/apt,0.8,4
3754635,2.95,De Pijp - Rivierenbuurt,1,80,92,3200,Apartment,Entire home/apt,1,5
3918613,2.95,De Baarsjes - Oud-West,2,60,93,8640,Apartment,Private room,1,24
3888528,2.95,De Baarsjes - Oud-West,1,45,88,6750,Apartment,Private room,1,25
3754267,2.95,De Baarsjes - Oud-West,1,55,90,9240,House,Private room,1,28
3918899,2.95,De Baarsjes - Oud-West,1,55,87,8910,Apartment,Private room,1,27
5033153,2.95,De Pijp - Rivierenbuurt,1,125,100,12500,Apartment,Entire home/apt,0.9,10
3755694,2.95,De Baarsjes - Oud-West,1,90,97,34200,Apartment,Entire home/apt,1,38
3966768,2.95,Centrum-West,2,350,95,5600,Apartment,Entire home/apt,0.97,4
5403390,2.95,Centrum-Oost,2,140,90,1120,House,Entire home/apt,1,2
3759304,2.95,Centrum-Oost,1,120,90,480,Apartment,Entire home/apt,0.83,2
3759770,2.95,Centrum-Oost,1,99,88,3366,Apartment,Private room,1,17
3822857,2.95,Oud-Oost,1,100,100,2000,Apartment,Entire home/apt,1,5
3762810,2.95,Buitenveldert - Zuidas,1,95,100,1140,Apartment,Entire home/apt,1,2
3763298,2.95,Oud-Oost,1,65,95,22750,Apartment,Entire home/apt,0.85,35
3891811,2.95,Centrum-West,1,80,90,1760,Apartment,Entire home/apt,0.8,11
4871642,2.95,Centrum-Oost,2,150,96,9000,Apartment,Entire home/apt,1,10
3786000,2.95,De Baarsjes - Oud-West,1,50,90,3900,House,Private room,0.99,39
3785834,2.95,De Baarsjes - Oud-West,1,60,84,2640,House,Private room,0.99,22
3763895,2.95,De Baarsjes - Oud-West,1,65,95,2080,House,Private room,0.99,16
3774247,2.95,De Baarsjes - Oud-West,5,135,100,1080,Apartment,Entire home/apt,1,4
5296276,2.95,De Baarsjes - Oud-West,2,110,95,2640,Apartment,Entire home/apt,0.9,4
3773525,2.95,De Pijp - Rivierenbuurt,1,170,100,340,Apartment,Entire home/apt,1,1
3774991,2.95,Centrum-West,2,125,86,12000,Apartment,Private room,1,24
4008886,2.94,Geuzenveld - Slotermeer,4,150,100,3000,House,Entire home/apt,0.95,5
3777710,2.94,Zuid,1,105,88,6300,Apartment,Entire home/apt,1,15
3778626,2.94,Oud-Oost,1,72,92,3744,Apartment,Entire home/apt,0.9,13
3791093,2.94,Westerpark,1,85,100,1020,Apartment,Entire home/apt,1,6
3785227,2.94,De Pijp - Rivierenbuurt,2,175,90,1050,Apartment,Entire home/apt,0.59,3
3854360,2.94,De Pijp - Rivierenbuurt,2,175,100,350,Apartment,Entire home/apt,0.59,1
3976338,2.94,Watergraafsmeer,1,99,100,198,Apartment,Entire home/apt,1,1
3910153,2.94,Watergraafsmeer,4,110,96,5280,House,Entire home/apt,1,24
4374040,2.94,Zuid,6,135,97,3240,Apartment,Entire home/apt,1,6
5426000,2.94,De Pijp - Rivierenbuurt,1,120,80,480,Apartment,Entire home/apt,0.9,1
3790049,2.94,De Baarsjes - Oud-West,2,55,70,220,Apartment,Private room,0.43,2
4434992,2.94,De Baarsjes - Oud-West,1,60,73,600,Apartment,Private room,0.43,5
4434890,2.94,De Baarsjes - Oud-West,1,45,47,900,Apartment,Private room,0.43,5
3790963,2.94,Westerpark,1,82,100,820,Apartment,Entire home/apt,0.75,5
3791272,2.94,De Baarsjes - Oud-West,2,100,100,2200,House,Entire home/apt,1,11
3794460,2.94,Centrum-West,2,120,100,5040,Apartment,Entire home/apt,0.9,7
3800029,2.94,Centrum-West,1,110,98,10560,Apartment,Entire home/apt,1,24
3849887,2.94,Geuzenveld - Slotermeer,2,130,96,2600,Apartment,Entire home/apt,0.41,5
3805467,2.94,Centrum-Oost,2,120,95,2400,Apartment,Entire home/apt,0.95,5
3805471,2.94,De Pijp - Rivierenbuurt,2,170,80,1020,Apartment,Entire home/apt,1,1
4949644,2.94,Oud-Noord,1,89,100,356,House,Private room,1,1
5052750,2.94,Zuid,1,98,100,1568,Apartment,Private room,0.94,4
3920501,2.94,Centrum-West,1,175,96,5250,Apartment,Entire home/apt,0.92,5
4032758,2.94,Slotervaart,2,88,94,7568,Apartment,Entire home/apt,1,43
3809159,2.94,Westerpark,1,98,90,1568,Apartment,Entire home/apt,1,4
3816284,2.93,Oostelijk Havengebied - Indische Buurt,2,85,80,2550,Apartment,Entire home/apt,1,5
4868232,2.93,Centrum-West,4,90,90,1080,Apartment,Entire home/apt,0.43,2
3819867,2.93,De Pijp - Rivierenbuurt,1,80,88,4160,Apartment,Entire home/apt,0.37,13
3826947,2.93,Westerpark,1,75,93,900,Apartment,Entire home/apt,0.5,6
3826012,2.93,Oud-Oost,1,120,90,1920,Apartment,Entire home/apt,1,4
3826300,2.93,Oud-Oost,1,100,97,4200,Apartment,Entire home/apt,1,7
3837097,2.93,Centrum-West,1,140,100,8960,House,Entire home/apt,0.75,16
3838546,2.93,Noord-Oost,1,25,20,50,Apartment,Private room,0.51,1
3838642,2.93,Noord-Oost,1,25,60,100,Apartment,Private room,0.51,2
3838878,2.93,Oud-Noord,2,80,90,320,Apartment,Entire home/apt,0.6,2
5009598,2.93,Oostelijk Havengebied - Indische Buurt,2,85,100,170,Apartment,Entire home/apt,0.65,1
3839356,2.93,Centrum-West,3,250,100,6000,Apartment,Entire home/apt,0.4,6
3841339,2.93,Oostelijk Havengebied - Indische Buurt,2,80,93,1440,Apartment,Entire home/apt,1,3
4525538,2.93,Noord-West,1,150,100,600,Apartment,Entire home/apt,1,1
3842325,2.93,Westerpark,1,150,100,1800,Apartment,Entire home/apt,1,3
3845021,2.92,Oud-Noord,1,89,95,1424,House,Entire home/apt,1,4
4401578,2.92,De Baarsjes - Oud-West,1,100,92,1000,Apartment,Entire home/apt,1,5
3847617,2.92,De Baarsjes - Oud-West,1,150,100,1200,Apartment,Entire home/apt,0.96,2
3849904,2.92,Oostelijk Havengebied - Indische Buurt,2,95,97,1330,Apartment,Entire home/apt,0.86,7
3850766,2.92,IJburg - Zeeburgereiland,2,80,95,16640,Apartment,Entire home/apt,1,52
4031458,2.92,Zuid,1,98,93,588,Apartment,Entire home/apt,0.7,3
3859543,2.92,Centrum-Oost,7,178,91,20648,Apartment,Entire home/apt,1,29
3853993,2.92,Oud-Noord,3,125,87,2250,House,Entire home/apt,0.9,3
4055767,2.92,Zuid,1,55,93,330,Apartment,Private room,1,3
3857699,2.92,Zuid,4,300,86,21600,House,Entire home/apt,0.97,18
3857880,2.92,IJburg - Zeeburgereiland,1,80,95,800,Apartment,Entire home/apt,1,5
3858137,2.92,Centrum-Oost,1,79,98,12324,Apartment,Entire home/apt,1,39
3862680,2.92,De Pijp - Rivierenbuurt,2,95,100,1520,House,Entire home/apt,0.76,2
3864342,2.92,De Pijp - Rivierenbuurt,2,145,98,11020,Apartment,Entire home/apt,1,19
3867834,2.92,Westerpark,2,150,80,900,Apartment,Entire home/apt,1,1
3871631,2.91,De Baarsjes - Oud-West,4,150,91,4200,Apartment,Entire home/apt,1,7
3873235,2.91,Centrum-West,1,138,92,5520,Apartment,Entire home/apt,0.86,5
3888616,2.91,Centrum-Oost,1,120,100,1440,Apartment,Entire home/apt,0.78,3
3877186,2.91,Noord-West,1,50,80,400,House,Private room,0.8,2
3885999,2.91,Westerpark,1,150,100,600,Apartment,Entire home/apt,0.96,2
3879930,2.91,Centrum-Oost,6,225,96,4500,Apartment,Entire home/apt,0.79,5
3883721,2.91,De Pijp - Rivierenbuurt,2,89,100,1424,Apartment,Entire home/apt,1,2
3886754,2.91,Bos en Lommer,1,130,93,780,Apartment,Entire home/apt,1,3
4096584,2.91,Centrum-West,1,100,100,4000,Apartment,Private room,0.77,5
3895403,2.91,De Pijp - Rivierenbuurt,1,95,97,1330,Apartment,Entire home/apt,1,7
3893855,2.91,Oud-Oost,1,110,80,880,Apartment,Entire home/apt,1,2
3942453,2.91,De Pijp - Rivierenbuurt,1,98,100,196,Apartment,Entire home/apt,0.5,1
4074858,2.91,De Pijp - Rivierenbuurt,2,145,89,9280,Apartment,Entire home/apt,1,16
3894687,2.91,Centrum-Oost,1,125,83,1750,House,Entire home/apt,0.9,7
3895833,2.91,Bos en Lommer,3,160,100,3840,Apartment,Entire home/apt,0.75,6
3960766,2.91,Bos en Lommer,2,65,80,390,Apartment,Private room,0.75,3
3896047,2.91,Zuid,2,99,95,1980,Apartment,Entire home/apt,0.9,5
3897214,2.91,IJburg - Zeeburgereiland,1,85,100,1020,Apartment,Entire home/apt,0.91,2
3902098,2.9,Westerpark,12,400,79,33600,Boat,Entire home/apt,0.7,21
3908795,2.9,Zuid,4,450,100,5400,House,Entire home/apt,1,2
4571531,2.9,Centrum-West,6,300,90,2400,House,Entire home/apt,1,2
4062563,2.9,Zuid,1,150,100,3600,Apartment,Entire home/apt,0.89,6
3936265,2.9,Centrum-West,1,80,85,3520,House,Private room,0.98,22
3910309,2.9,Slotervaart,2,160,90,6400,Apartment,Entire home/apt,1,10
3917155,2.9,Westerpark,1,99,95,11484,Apartment,Entire home/apt,1,29
3918356,2.9,Centrum-Oost,1,120,91,1680,Apartment,Entire home/apt,0.46,7
3921823,2.9,Centrum-West,1,179,95,19690,Apartment,Entire home/apt,1,11
3923236,2.9,De Pijp - Rivierenbuurt,1,80,96,1440,Apartment,Entire home/apt,1,9
4495758,2.9,Westerpark,16,70,77,980,Boat,Entire home/apt,1,7
3927358,2.9,Westerpark,16,660,95,10560,Boat,Entire home/apt,1,8
4659227,2.9,De Pijp - Rivierenbuurt,1,120,100,1440,Apartment,Entire home/apt,1,3
3982082,2.9,Centrum-West,1,169,100,676,Apartment,Private room,1,2
3955073,2.9,Centrum-West,1,249,90,996,Apartment,Private room,1,2
3955085,2.9,Centrum-West,1,199,80,398,Apartment,Entire home/apt,1,1
3936263,2.9,Zuid,2,89,100,712,Apartment,Entire home/apt,1,2
3929712,2.9,Centrum-West,2,65,97,13260,Bed & Breakfast,Private room,1,51
5222533,2.89,Oud-Oost,1,80,60,640,Apartment,Entire home/apt,0.86,2
4941836,2.89,Centrum-Oost,1,137,97,1918,Apartment,Entire home/apt,1,7
3935209,2.89,De Baarsjes - Oud-West,2,50,87,3600,Apartment,Private room,0.9,36
3936474,2.89,De Baarsjes - Oud-West,1,100,100,3000,Apartment,Entire home/apt,1,5
3938749,2.89,Buitenveldert - Zuidas,1,95,96,950,Apartment,Entire home/apt,1,5
3937891,2.89,Noord-West,4,95,91,4940,Apartment,Entire home/apt,1,13
3940022,2.89,Geuzenveld - Slotermeer,1,95,100,570,Apartment,Private room,1,3
4487161,2.89,Centrum-Oost,2,79,100,158,Apartment,Entire home/apt,1,1
3944620,2.89,Westerpark,1,70,94,5600,Apartment,Entire home/apt,0.8,20
4914151,2.89,Centrum-West,2,145,90,1160,Apartment,Entire home/apt,0.94,4
3957308,2.89,Buitenveldert - Zuidas,1,100,100,600,Apartment,Entire home/apt,1,3
3954622,2.89,Bos en Lommer,1,65,90,910,Apartment,Entire home/apt,0.8,7
3955901,2.88,De Pijp - Rivierenbuurt,1,85,98,1360,Apartment,Entire home/apt,1,8
3957639,2.88,Watergraafsmeer,3,100,88,2600,Loft,Entire home/apt,0.9,13
3958534,2.88,De Pijp - Rivierenbuurt,2,150,89,4200,Apartment,Entire home/apt,0.95,14
4534346,2.88,Centrum-Oost,3,125,100,500,Apartment,Entire home/apt,1,1
4675726,2.88,Oostelijk Havengebied - Indische Buurt,1,40,87,720,Apartment,Private room,0.77,9
3969582,2.88,De Baarsjes - Oud-West,2,110,97,1540,Apartment,Entire home/apt,0.9,7
3969637,2.88,Westerpark,1,89,91,3916,Apartment,Private room,1,11
4499028,2.88,Slotervaart,4,110,96,2200,Apartment,Entire home/apt,1,5
4201169,2.88,De Baarsjes - Oud-West,1,99,87,594,Apartment,Entire home/apt,0.67,3
3975175,2.88,De Pijp - Rivierenbuurt,4,189,94,5292,Apartment,Entire home/apt,1,7
3977616,2.88,Centrum-West,6,225,65,5400,Apartment,Entire home/apt,0.92,4
4023358,2.88,Westerpark,4,175,100,2100,Apartment,Entire home/apt,0.92,2
4015024,2.88,Centrum-West,2,400,100,2400,Apartment,Entire home/apt,0.92,1
3984360,2.88,Centrum-West,1,125,80,3750,Apartment,Entire home/apt,0.9,5
4173763,2.88,Centrum-West,1,130,80,520,Apartment,Entire home/apt,0.92,1
3991175,2.88,Centrum-West,1,125,80,750,Apartment,Entire home/apt,0.92,1
5639160,2.88,IJburg - Zeeburgereiland,1,75,100,300,Apartment,Private room,0.91,2
3982801,2.88,De Aker - Nieuw Sloten,1,54,88,864,Apartment,Private room,1,8
3996686,2.88,Centrum-Oost,2,165,100,4620,Apartment,Entire home/apt,0.7,7
4892972,2.87,Zuid,1,160,95,2560,Apartment,Entire home/apt,1,4
3995958,2.87,De Baarsjes - Oud-West,1,115,94,6900,Apartment,Entire home/apt,0.9,15
4002707,2.87,Oud-Oost,2,110,100,440,Apartment,Entire home/apt,0.57,2
4004833,2.87,De Pijp - Rivierenbuurt,2,200,100,6400,Apartment,Entire home/apt,1,8
4005349,2.87,Bos en Lommer,1,100,95,8400,Apartment,Entire home/apt,1,14
4012289,2.87,Buitenveldert - Zuidas,2,110,94,5280,Apartment,Entire home/apt,0.96,8
4406542,2.87,Centrum-West,1,125,80,2000,Apartment,Entire home/apt,0.28,4
4012629,2.87,Watergraafsmeer,1,79,88,2054,Apartment,Private room,0.96,13
4015174,2.87,Centrum-Oost,1,95,94,4370,Apartment,Private room,0.96,23
4015468,2.87,Centrum-Oost,5,125,100,3000,Boat,Entire home/apt,1,3
4017665,2.86,Westerpark,1,80,94,10560,Apartment,Entire home/apt,1,22
4018928,2.86,Zuid,2,300,93,7200,Apartment,Entire home/apt,0.96,6
4020075,2.86,Centrum-Oost,1,139,100,2780,Apartment,Entire home/apt,1,5
4860508,2.86,Centrum-West,6,275,100,9900,Boat,Entire home/apt,1,6
4022828,2.86,Westerpark,1,79,82,2844,Apartment,Entire home/apt,0.86,18
4023764,2.86,Oud-Noord,2,100,91,2800,Loft,Entire home/apt,1,14
5547478,2.86,Centrum-West,4,160,40,320,Apartment,Entire home/apt,0.93,1
4028102,2.86,Centrum-West,2,145,80,3770,Apartment,Entire home/apt,0.69,13
4076101,2.86,Oud-Oost,1,99,96,3564,Apartment,Entire home/apt,0.7,6
4119924,2.86,Oostelijk Havengebied - Indische Buurt,1,70,100,140,Apartment,Entire home/apt,0.86,1
4031136,2.86,De Baarsjes - Oud-West,1,99,95,2970,Apartment,Entire home/apt,0.8,5
4031455,2.86,De Baarsjes - Oud-West,2,56,93,22400,Bed & Breakfast,Private room,1,50
4035170,2.86,Centrum-West,2,200,100,8400,Boat,Entire home/apt,1,7
4043732,2.85,Westerpark,1,75,91,1950,Apartment,Entire home/apt,0.9,13
4188263,2.85,De Pijp - Rivierenbuurt,1,79,100,316,Apartment,Private room,0.85,1
4054648,2.85,Oud-Oost,1,80,96,1600,Bed & Breakfast,Private room,1,5
4612373,2.85,Centrum-Oost,2,125,100,1000,Apartment,Entire home/apt,0.71,2
4065532,2.85,De Baarsjes - Oud-West,1,130,96,2600,House,Entire home/apt,1,5
4057394,2.85,Centrum-Oost,2,150,100,900,Apartment,Entire home/apt,1,1
4058035,2.85,Zuid,1,99,100,792,Apartment,Entire home/apt,0.5,1
4062732,2.85,De Baarsjes - Oud-West,1,90,95,4320,Apartment,Entire home/apt,1,8
4063965,2.85,De Pijp - Rivierenbuurt,1,85,95,11560,Apartment,Entire home/apt,1,34
4066573,2.85,Oud-Oost,1,120,87,720,Apartment,Entire home/apt,1,3
4070598,2.84,Slotervaart,1,50,94,1400,Apartment,Private room,1,7
4070901,2.84,Centrum-West,4,250,100,3000,Apartment,Entire home/apt,1,2
4074189,2.84,De Pijp - Rivierenbuurt,1,70,100,140,Apartment,Private room,0.67,1
4294457,2.84,Oud-Oost,1,82,80,328,Loft,Entire home/apt,1,1
4141348,2.84,Geuzenveld - Slotermeer,1,60,97,960,Apartment,Private room,1,8
4201857,2.84,De Baarsjes - Oud-West,1,55,100,990,Apartment,Entire home/apt,1,3
2763106,2.84,Centrum-West,5,160,100,960,Apartment,Entire home/apt,0.88,1
1109010,2.84,Centrum-West,5,180,96,3600,Apartment,Entire home/apt,0.88,5
4213785,2.84,Bos en Lommer,6,250,97,7000,Apartment,Entire home/apt,1,7
4083663,2.84,IJburg - Zeeburgereiland,4,200,100,3200,House,Entire home/apt,0.71,2
4116084,2.84,Centrum-West,2,140,100,3360,Apartment,Entire home/apt,1,4
5652834,2.84,De Baarsjes - Oud-West,3,85,100,680,Apartment,Entire home/apt,0.92,2
4088279,2.84,Zuid,2,100,90,800,Apartment,Shared room,0.54,4
4088494,2.84,Centrum-West,1,100,100,1800,Apartment,Entire home/apt,0.8,3
5119994,2.84,Oud-Noord,2,85,90,340,House,Private room,0.52,2
4089493,2.84,De Baarsjes - Oud-West,1,135,93,1620,Apartment,Entire home/apt,1,3
4262139,2.83,Centrum-Oost,1,115,100,690,Apartment,Entire home/apt,1,1
4097180,2.83,Zuid,2,90,95,1440,Apartment,Entire home/apt,0.63,4
4104532,2.83,Centrum-West,1,100,90,1600,Apartment,Entire home/apt,0.91,8
4926673,2.83,De Baarsjes - Oud-West,4,90,80,180,Apartment,Entire home/apt,0.75,1
4117591,2.83,De Baarsjes - Oud-West,2,150,100,600,Apartment,Entire home/apt,0.88,1
4538246,2.83,Watergraafsmeer,2,140,90,560,Apartment,Entire home/apt,0.9,2
4427667,2.83,Watergraafsmeer,1,50,97,600,Apartment,Private room,0.9,6
4179896,2.83,De Pijp - Rivierenbuurt,2,195,100,4680,Apartment,Entire home/apt,1,6
4119684,2.83,Centrum-Oost,2,158,98,6952,Apartment,Entire home/apt,0.9,11
4136656,2.83,De Baarsjes - Oud-West,1,125,100,3500,Apartment,Entire home/apt,1,7
4609775,2.82,Zuid,3,150,80,900,Apartment,Entire home/apt,1,1
4123673,2.82,Centrum-West,1,95,80,1520,Bed & Breakfast,Private room,1,4
4123722,2.82,Centrum-West,1,190,100,380,Apartment,Entire home/apt,1,1
4123891,2.82,De Pijp - Rivierenbuurt,1,119,90,952,Apartment,Entire home/apt,0.94,2
4677481,2.82,De Baarsjes - Oud-West,1,99,93,1584,Apartment,Entire home/apt,0.7,4
4543098,2.82,Westerpark,1,100,80,400,Apartment,Entire home/apt,0.86,1
4124488,2.82,Centrum-Oost,1,100,80,1200,Apartment,Entire home/apt,0.73,2
5268447,2.82,Zuid,1,125,80,250,Apartment,Entire home/apt,0.94,1
4561549,2.82,De Baarsjes - Oud-West,1,110,98,6600,Apartment,Entire home/apt,1,10
4130891,2.82,Centrum-Oost,1,72,87,864,Bed & Breakfast,Private room,1,3
4131108,2.82,De Baarsjes - Oud-West,1,99,93,4752,Apartment,Entire home/apt,1,6
4131952,2.82,Buitenveldert - Zuidas,1,100,87,1800,Apartment,Entire home/apt,0.86,3
4215584,2.82,Bos en Lommer,3,87,93,1392,Apartment,Entire home/apt,0.85,8
4135057,2.82,Westerpark,3,125,100,2250,Apartment,Entire home/apt,0.9,3
5326868,2.82,Centrum-West,1,90,93,2160,Apartment,Private room,0.95,6
4140257,2.82,Osdorp,7,250,100,2000,House,Entire home/apt,0.98,4
4147932,2.82,Watergraafsmeer,1,75,93,1650,House,Private room,1,11
4454290,2.82,Oud-Oost,1,95,87,1710,Apartment,Entire home/apt,1,3
4154119,2.81,Centrum-Oost,2,109,100,2616,Apartment,Entire home/apt,1,6
4646450,2.81,Centrum-West,1,110,80,880,Apartment,Entire home/apt,0.6,1
4156666,2.81,De Pijp - Rivierenbuurt,1,150,90,2400,Apartment,Entire home/apt,0.89,4
4162506,2.81,Centrum-West,1,150,67,900,Apartment,Entire home/apt,0.7,3
4165873,2.81,Bos en Lommer,1,88,97,2464,Apartment,Entire home/apt,0.59,7
4168426,2.81,Zuid,1,100,93,2400,Apartment,Entire home/apt,1,3
4169219,2.81,Noord-Oost,2,150,85,4500,Apartment,Entire home/apt,0.8,5
4169594,2.81,Centrum-West,2,170,90,11220,Apartment,Entire home/apt,1,11
4172163,2.81,Centrum-West,2,148,80,7104,Apartment,Entire home/apt,0.71,12
4172297,2.81,Westerpark,2,99,100,594,Apartment,Entire home/apt,1,1
4561358,2.8,Zuid,5,175,100,2800,House,Entire home/apt,1,2
4177600,2.8,Zuid,1,130,100,2080,Apartment,Entire home/apt,1,4
4179046,2.8,Centrum-West,1,99,85,2178,Apartment,Private room,0.93,11
4179881,2.8,Centrum-West,1,150,92,3000,Apartment,Entire home/apt,0.7,5
4180798,2.8,Centrum-Oost,1,99,100,2376,Apartment,Private room,0.95,6
4185741,2.8,Centrum-Oost,1,155,100,4340,House,Entire home/apt,1,2
4187658,2.8,Centrum-West,3,275,98,20900,Boat,Entire home/apt,0.91,19
4189212,2.8,Bos en Lommer,2,95,94,1330,Apartment,Entire home/apt,0.67,7
4192853,2.8,De Pijp - Rivierenbuurt,2,90,90,2160,Apartment,Entire home/apt,1,3
4282682,2.8,De Baarsjes - Oud-West,2,145,100,1740,Apartment,Entire home/apt,1,2
5675508,2.8,Centrum-West,1,125,20,250,Apartment,Private room,1,1
5403472,2.8,Westerpark,2,99,100,198,Apartment,Entire home/apt,0.9,1
4904628,2.8,Westerpark,2,99,80,396,Apartment,Entire home/apt,0.9,2
4293780,2.8,De Baarsjes - Oud-West,1,90,100,720,Apartment,Entire home/apt,0.8,2
4196404,2.8,Geuzenveld - Slotermeer,1,70,95,1120,House,Private room,0.8,4
4200094,2.8,IJburg - Zeeburgereiland,9,325,80,3250,Villa,Entire home/apt,0.8,1
4201135,2.8,De Baarsjes - Oud-West,1,85,80,2720,Apartment,Entire home/apt,1,8
4204120,2.8,Oud-Noord,1,75,91,1050,Apartment,Entire home/apt,1,7
5341871,2.79,Oud-Noord,1,435,100,1740,Other,Entire home/apt,1,2
4209939,2.79,Zuid,2,85,100,2720,Apartment,Entire home/apt,1,8
4210531,2.79,De Baarsjes - Oud-West,1,85,96,6970,Apartment,Private room,1,41
4212608,2.79,Zuid,1,55,80,330,Apartment,Entire home/apt,0.7,1
4214273,2.79,Oud-Oost,2,115,98,3680,Apartment,Entire home/apt,1,8
4776272,2.79,De Baarsjes - Oud-West,2,89,80,1068,Apartment,Entire home/apt,0.56,3
4214743,2.79,Centrum-West,1,135,100,1620,Apartment,Entire home/apt,0.5,6
4783863,2.79,Westerpark,3,45,83,1620,Apartment,Private room,0.98,9
4808615,2.79,Westerpark,3,40,75,480,Apartment,Shared room,0.98,6
4220229,2.79,Zuid,1,99,87,1782,Apartment,Entire home/apt,0.7,3
4221522,2.79,Bos en Lommer,3,175,93,6300,Apartment,Entire home/apt,1,9
4222532,2.79,De Pijp - Rivierenbuurt,1,85,86,4250,House,Private room,1,25
4223002,2.79,De Pijp - Rivierenbuurt,2,175,80,3500,Apartment,Entire home/apt,1,5
4231426,2.79,Centrum-Oost,1,125,20,500,Apartment,Entire home/apt,0.88,1
4232593,2.79,De Pijp - Rivierenbuurt,2,150,100,1800,Apartment,Entire home/apt,1,3
4242987,2.78,Zuid,6,249,95,32370,Apartment,Entire home/apt,0.8,13
4237825,2.78,De Pijp - Rivierenbuurt,1,130,100,520,Apartment,Entire home/apt,1,1
4239360,2.78,Bos en Lommer,1,49,87,588,Apartment,Private room,1,3
4239848,2.78,Westerpark,2,70,93,11480,Apartment,Entire home/apt,1,41
4239603,2.78,Bos en Lommer,1,75,90,750,Apartment,Entire home/apt,0.91,5
4242202,2.78,De Aker - Nieuw Sloten,1,55,98,1100,House,Private room,1,10
4675161,2.78,IJburg - Zeeburgereiland,2,85,100,510,Apartment,Entire home/apt,0.6,3
4246771,2.78,Centrum-West,2,159,45,1272,Apartment,Private room,0.95,4
4253332,2.78,De Pijp - Rivierenbuurt,4,160,100,15360,Apartment,Entire home/apt,1,8
4248769,2.78,Centrum-Oost,1,104,90,7488,Loft,Private room,1,18
4260547,2.78,Slotervaart,1,129,100,774,Apartment,Entire home/apt,1,1
4256814,2.78,Noord-Oost,1,135,80,270,Apartment,Entire home/apt,1,1
5699367,2.77,De Baarsjes - Oud-West,1,100,100,200,Apartment,Entire home/apt,1,1
4259396,2.77,Westerpark,3,125,88,3000,Apartment,Entire home/apt,1,6
4265090,2.77,Westerpark,1,90,93,1080,Apartment,Entire home/apt,1,6
4265569,2.77,Oostelijk Havengebied - Indische Buurt,1,60,93,1440,Apartment,Private room,1,6
4266958,2.77,Centrum-West,1,75,93,3300,Apartment,Entire home/apt,0.9,11
4274534,2.77,Centrum-Oost,1,86,98,4128,Bed & Breakfast,Private room,1,12
4284273,2.77,Osdorp,1,75,100,300,Apartment,Private room,0.88,2
4282187,2.77,Zuid,1,65,100,520,Apartment,Entire home/apt,0.67,2
4282186,2.77,Zuid,1,82,96,7216,Apartment,Private room,1,22
4282686,2.77,Noord-West,1,62,90,496,Apartment,Private room,1,2
4552905,2.77,De Pijp - Rivierenbuurt,1,200,96,2000,Apartment,Entire home/apt,1,5
4286198,2.77,Noord-West,2,75,93,900,Cabin,Private room,1,3
4289929,2.76,IJburg - Zeeburgereiland,3,129,100,774,House,Entire home/apt,1,1
4927763,2.76,Centrum-Oost,1,64,87,384,Apartment,Private room,1,3
4296384,2.76,Oud-Oost,2,69,94,1380,Apartment,Private room,1,10
5264013,2.76,Centrum-West,8,330,90,5280,Apartment,Entire home/apt,0.98,2
4298968,2.76,Centrum-West,3,300,88,9000,Apartment,Entire home/apt,0.98,5
4302615,2.76,Centrum-Oost,4,139,91,10008,Apartment,Entire home/apt,0.86,18
5054600,2.76,Bos en Lommer,2,75,93,900,Apartment,Entire home/apt,0.9,3
4307313,2.76,De Pijp - Rivierenbuurt,1,115,93,2530,Apartment,Entire home/apt,1,11
4382235,2.76,De Pijp - Rivierenbuurt,2,85,100,2380,Apartment,Entire home/apt,1,7
4822828,2.76,De Pijp - Rivierenbuurt,1,60,89,1800,Apartment,Private room,1,15
4314109,2.76,Watergraafsmeer,1,79,92,6320,Apartment,Entire home/apt,1,10
